Page ID,Page name,Disclaimer,Amount spent (EUR),Number of ads in Library
326441484085577,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,Ministerie van Binnenlandse Zaken en Koninkrijksrelaties,7795,9
175740570505,GroenLinks,GroenLinks,5455,116
132031878648,Natuurmonumenten,Vereniging tot Behoud van Natuurmonumenten in Nederland,4073,135
1523833891223465,CDA Zuid-Holland,CDA Zuid-Holland,3556,42
609816282477420,Forum voor Democratie -FVD,Forum voor Democratie,3007,11
652006578218691,CDA Noord-Holland,CDA Noord Holland,1910,97
1607001549529193,"Waterschap Amstel, Gooi en Vecht","Waterschap Amstel, Gooi en Vecht",1892,24
142602429748465,Waterschappen,Unie van Waterschappen,1824,42
148429941847666,CDA Limburg,CDA Limburg,1814,29
406548067183,Provincie Noord-Brabant,Provincie Noord-Brabant,1758,12
128393027527,SP,SP,1707,64
100364422327666,BVNL,BVNL,1679,32
102287806490622,Partij voor de Dieren,Partij voor de Dieren,1597,86
444504516075907,Shell,Shell,1578,3
208649455871752,Hoogheemraadschap van Rijnland,Hoogheemraadschap van Rijnland,1540,44
146644665960101,Volt Nederland,Volt Nederland,1360,232
106020448037192,JA21,JA21.nl,1308,116
270279943093158,Hoogheemraadschap Hollands Noorderkwartier - HHNK,Hoogheemraadschap Hollands Noorderkwartier - HHNK,1198,25
773700796038689,CDA Provincie Groningen,CDA Provincie Groningen,1181,6
393631714068016,Hoogheemraadschap van Schieland en de Krimpenerwaard,Hoogheemraadschap van Schieland en de Krimpenerwaard,1156,36
206932742776182,CDA Overijssel,CDA Overijssel,1053,15
428670174395114,Vattenfall,Vattenfall Nederland,1035,19
198652680155932,Waterschap Rivierenland,Waterschap Rivierenland,1027,31
526682507436451,PvdA Zuid-Holland,PvdA,1024,9
164448196903465,Simavi,Simavi,1020,33
338750440106782,BBB BoerBurgerBeweging,Boerburgerbeweging,1007,15
113895885305052,Partij van de Arbeid (PvdA),Partij van de Arbeid (PvdA),991,8
333726830018322,VVD Limburg,VVD Limburg,963,45
121867394634298,CDA Fryslân,CDA Fryslân,922,71
121264564551002,VVD,VVD,898,132
288295911466,Greenpeace Nederland,Greenpeace Nederland,882,27
134745106544502,Vogelbescherming Nederland,Vogelbescherming Nederland,868,20
133724653386228,CDA Gelderland,CDA Gelderland,841,43
189701254384965,Eneco,Eneco,793,13
226310417539522,PvdA Noord Holland,PvdA,776,39
1559225897625340,CDA Provincie Utrecht,CDA Utrecht,760,26
57729029960,Amnesty International Nederland,Amnesty International Nederland,664,98
123604241074923,PvdA Brabant,PvdA Brabant,639,17
280080392065179,Waterschap De Dommel,Waterschap De Dommel,623,7
300057413403421,PvdA Gelderland,PvdA Gelderland,569,37
105326315333967,Volt Noord-Holland,Volt Noord-Holland,523,57
108588405832078,Amref Flying Doctors NL,Amref Flying Doctors NL,462,38
347623668624706,50PLUSpartij,VLG,441,6
550151728397109,CDA Drenthe,CDA Drenthe,441,4
1550088745275913,DENK,DENK,429,222
463828040351089,Waterschap Brabantse Delta,Waterschap Brabantse Delta,404,5
165914046762784,PvdA Limburg,PvdA Limburg,361,98
203753056314055,Varkens in Nood,Varkens in Nood,355,8
337153586326848,Gemeente Arnhem,Gemeente Arnhem,341,6
1530277467215488,VVD Drenthe,VVD,334,30
270085373012452,CDA Flevoland,CDA Flevoland,316,22
100598156282247,Volt Brabant,Volt Brabant,298,31
